Date,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-
2005-01,Residential - All Types,,,,,,
2005-01,"$327,600",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Detached,,,,,,
2005-01,"$455,600",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Townhouse,,,,,,
2005-01,"$261,900",100.0,0.0,0.0,0.0,0.0,0.0
2005-01,Apartment,,,,,,
2005-01,"$199,300",100.0,0.0,0.0,0.0,0.0,0.0
2005-02,Residential - All Types,,,,,,
2005-02,"$330,600",100.9,0.9,0.0,0.0,0.0,0.0
2005-02,Detached,,,,,,
2005-02,"$459,200",100.8,0.8,0.0,0.0,0.0,0.0
2005-02,Townhouse,,,,,,
2005-02,"$264,000",100.8,0.8,0.0,0.0,0.0,0.0
2005-02,Apartment,,,,,,
2005-02,"$202,000",101.4,1.4,0.0,0.0,0.0,0.0
2005-03,Residential - All Types,,,,,,
2005-03,"$334,200",102.0,1.1,0.0,0.0,0.0,0.0
2005-03,Detached,,,,,,
2005-03,"$462,700",101.6,0.8,0.0,0.0,0.0,0.0
2005-03,Townhouse,,,,,,
2005-03,"$266,000",101.6,0.8,0.0,0.0,0.0,0.0
2005-03,Apartment,,,,,,
2005-03,"$206,300",103.5,2.1,0.0,0.0,0.0,0.0
2005-04,Residential - All Types,,,,,,
2005-04,"$337,000",102.9,0.9,0.0,0.0,0.0,0.0
2005-04,Detached,,,,,,
2005-04,"$466,400",102.4,0.8,0.0,0.0,0.0,0.0
2005-04,Townhouse,,,,,,
2005-04,"$268,200",102.4,0.8,0.0,0.0,0.0,0.0
2005-04,Apartment,,,,,,
2005-04,"$208,300",104.5,1.0,0.0,0.0,0.0,0.0
2005-05,Residential - All Types,,,,,,
2005-05,"$339,900",103.8,0.9,0.0,0.0,0.0,0.0
2005-05,Detached,,,,,,
2005-05,"$470,000",103.2,0.8,0.0,0.0,0.0,0.0
2005-05,Townhouse,,,,,,
2005-05,"$270,300",103.2,0.8,0.0,0.0,0.0,0.0
2005-05,Apartment,,,,,,
2005-05,"$211,000",105.9,1.3,0.0,0.0,0.0,0.0
2005-06,Residential - All Types,,,,,,
2005-06,"$343,300",104.8,1.0,0.0,0.0,0.0,0.0
2005-06,Detached,,,,,,
2005-06,"$473,600",104.0,0.8,0.0,0.0,0.0,0.0
2005-06,Townhouse,,,,,,
2005-06,"$272,400",104.0,0.8,0.0,0.0,0.0,0.0
2005-06,Apartment,,,,,,
2005-06,"$214,600",107.7,1.7,0.0,0.0,0.0,0.0
2005-07,Residential - All Types,,,,,,
2005-07,"$347,500",106.1,1.2,6.1,0.0,0.0,0.0
2005-07,Detached,,,,,,
2005-07,"$479,500",105.2,1.2,5.2,0.0,0.0,0.0
2005-07,Townhouse,,,,,,
2005-07,"$275,800",105.3,1.2,5.3,0.0,0.0,0.0
2005-07,Apartment,,,,,,
2005-07,"$217,000",108.9,1.1,8.9,0.0,0.0,0.0
2005-08,Residential - All Types,,,,,,
2005-08,"$351,300",107.2,1.0,6.2,0.0,0.0,0.0
2005-08,Detached,,,,,,
2005-08,"$485,400",106.5,1.2,5.7,0.0,0.0,0.0
2005-08,Townhouse,,,,,,
2005-08,"$279,200",106.6,1.2,5.8,0.0,0.0,0.0
2005-08,Apartment,,,,,,
2005-08,"$218,600",109.7,0.7,8.2,0.0,0.0,0.0
2005-09,Residential - All Types,,,,,,
2005-09,"$357,500",109.1,1.8,7.0,0.0,0.0,0.0
2005-09,Detached,,,,,,
2005-09,"$491,400",107.9,1.3,6.2,0.0,0.0,0.0
2005-09,Townhouse,,,,,,
2005-09,"$282,700",107.9,1.2,6.2,0.0,0.0,0.0
2005-09,Apartment,,,,,,
2005-09,"$226,300",113.5,3.5,9.7,0.0,0.0,0.0
2005-10,Residential - All Types,,,,,,
2005-10,"$359,500",109.7,0.5,6.6,0.0,0.0,0.0
2005-10,Detached,,,,,,
2005-10,"$495,000",108.6,0.6,6.1,0.0,0.0,0.0
2005-10,Townhouse,,,,,,
2005-10,"$284,500",108.6,0.6,6.1,0.0,0.0,0.0
2005-10,Apartment,,,,,,
2005-10,"$226,300",113.5,0.0,8.6,0.0,0.0,0.0
2005-11,Residential - All Types,,,,,,
2005-11,"$361,700",110.4,0.6,6.4,0.0,0.0,0.0
2005-11,Detached,,,,,,
2005-11,"$498,700",109.5,0.8,6.1,0.0,0.0,0.0
2005-11,Townhouse,,,,,,
2005-11,"$286,300",109.3,0.6,5.9,0.0,0.0,0.0
2005-11,Apartment,,,,,,
2005-11,"$227,000",113.9,0.4,7.6,0.0,0.0,0.0
2005-12,Residential - All Types,,,,,,
2005-12,"$364,300",111.2,0.7,6.1,0.0,0.0,0.0
2005-12,Detached,,,,,,
2005-12,"$502,200",110.2,0.6,6.0,0.0,0.0,0.0
2005-12,Townhouse,,,,,,
2005-12,"$288,100",110.0,0.6,5.8,0.0,0.0,0.0
2005-12,Apartment,,,,,,
2005-12,"$228,800",114.8,0.8,6.6,0.0,0.0,0.0
2006-01,Residential - All Types,,,,,,
2006-01,"$372,200",113.6,2.2,7.1,13.6,0.0,0.0
2006-01,Detached,,,,,,
2006-01,"$512,000",112.4,2.0,6.8,12.4,0.0,0.0
2006-01,Townhouse,,,,,,
2006-01,"$293,800",112.2,2.0,6.6,12.2,0.0,0.0
2006-01,Apartment,,,,,,
2006-01,"$235,500",118.2,3.0,8.5,18.2,0.0,0.0
2006-02,Residential - All Types,,,,,,
2006-02,"$379,900",116.0,2.1,8.2,15.0,0.0,0.0
2006-02,Detached,,,,,,
2006-02,"$521,900",114.6,2.0,7.6,13.7,0.0,0.0
2006-02,Townhouse,,,,,,
2006-02,"$299,600",114.4,2.0,7.3,13.5,0.0,0.0
2006-02,Apartment,,,,,,
2006-02,"$241,200",121.0,2.4,10.3,19.3,0.0,0.0
2006-03,Residential - All Types,,,,,,
2006-03,"$387,400",118.3,2.0,8.4,16.0,0.0,0.0
2006-03,Detached,,,,,,
2006-03,"$532,000",116.8,1.9,8.2,15.0,0.0,0.0
2006-03,Townhouse,,,,,,
2006-03,"$305,500",116.6,1.9,8.1,14.8,0.0,0.0
2006-03,Apartment,,,,,,
2006-03,"$246,400",123.6,2.1,8.9,19.4,0.0,0.0
2006-04,Residential - All Types,,,,,,
2006-04,"$395,800",120.8,2.1,10.1,17.4,0.0,0.0
2006-04,Detached,,,,,,
2006-04,"$543,000",119.2,2.1,9.8,16.4,0.0,0.0
2006-04,Townhouse,,,,,,
2006-04,"$311,400",118.9,2.0,9.5,16.1,0.0,0.0
2006-04,Apartment,,,,,,
2006-04,"$252,600",126.7,2.5,11.6,21.2,0.0,0.0
2006-05,Residential - All Types,,,,,,
2006-05,"$403,700",123.2,2.0,11.6,18.7,0.0,0.0
2006-05,Detached,,,,,,
2006-05,"$554,000",121.6,2.0,11.1,17.8,0.0,0.0
2006-05,Townhouse,,,,,,
2006-05,"$317,400",121.2,1.9,10.9,17.4,0.0,0.0
2006-05,Apartment,,,,,,
2006-05,"$257,600",129.3,2.1,13.5,22.1,0.0,0.0
2006-06,Residential - All Types,,,,,,
2006-06,"$411,400",125.6,1.9,12.9,19.8,0.0,0.0
2006-06,Detached,,,,,,
2006-06,"$565,300",124.1,2.1,12.6,19.3,0.0,0.0
2006-06,Townhouse,,,,,,
2006-06,"$323,600",123.6,2.0,12.4,18.8,0.0,0.0
2006-06,Apartment,,,,,,
2006-06,"$261,600",131.3,1.5,14.4,21.9,0.0,0.0
2006-07,Residential - All Types,,,,,,
2006-07,"$415,800",126.9,1.0,11.7,19.6,0.0,0.0
2006-07,Detached,,,,,,
2006-07,"$570,700",125.3,1.0,11.5,19.1,0.0,0.0
2006-07,Townhouse,,,,,,
2006-07,"$326,700",124.7,0.9,11.1,18.4,0.0,0.0
2006-07,Apartment,,,,,,
2006-07,"$265,300",133.1,1.4,12.6,22.2,0.0,0.0
2006-08,Residential - All Types,,,,,,
2006-08,"$419,800",128.1,0.9,10.4,19.5,0.0,0.0
2006-08,Detached,,,,,,
2006-08,"$576,100",126.4,0.9,10.3,18.7,0.0,0.0
2006-08,Townhouse,,,,,,
2006-08,"$329,800",125.9,1.0,10.1,18.1,0.0,0.0
2006-08,Apartment,,,,,,
2006-08,"$267,800",134.4,1.0,11.1,22.5,0.0,0.0
2006-09,Residential - All Types,,,,,,
2006-09,"$423,700",129.3,0.9,9.3,18.5,0.0,0.0
2006-09,Detached,,,,,,
2006-09,"$581,500",127.6,0.9,9.2,18.3,0.0,0.0
2006-09,Townhouse,,,,,,
2006-09,"$333,000",127.1,1.0,9.0,17.8,0.0,0.0
2006-09,Apartment,,,,,,
2006-09,"$270,100",135.5,0.8,9.6,19.4,0.0,0.0
2006-10,Residential - All Types,,,,,,
2006-10,"$423,600",129.3,0.0,7.0,17.9,0.0,0.0
2006-10,Detached,,,,,,
2006-10,"$581,500",127.6,0.0,7.0,17.5,0.0,0.0
2006-10,Townhouse,,,,,,
2006-10,"$334,800",127.8,0.6,7.5,17.7,0.0,0.0
2006-10,Apartment,,,,,,
2006-10,"$269,300",135.1,-0.3,6.6,19.0,0.0,0.0
2006-11,Residential - All Types,,,,,,
2006-11,"$423,500",129.3,0.0,5.0,17.1,0.0,0.0
2006-11,Detached,,,,,,
2006-11,"$581,800",127.7,0.1,5.0,16.6,0.0,0.0
2006-11,Townhouse,,,,,,
2006-11,"$336,700",128.6,0.6,6.1,17.7,0.0,0.0
2006-11,Apartment,,,,,,
2006-11,"$267,800",134.4,-0.5,3.9,18.0,0.0,0.0
2006-12,Residential - All Types,,,,,,
2006-12,"$423,300",129.2,-0.1,2.9,16.2,0.0,0.0
2006-12,Detached,,,,,,
2006-12,"$581,800",127.7,0.0,2.9,15.9,0.0,0.0
2006-12,Townhouse,,,,,,
2006-12,"$338,700",129.3,0.5,4.6,17.5,0.0,0.0
2006-12,Apartment,,,,,,
2006-12,"$266,600",133.8,-0.4,1.9,16.6,0.0,0.0
2007-01,Residential - All Types,,,,,,
2007-01,"$429,400",131.1,1.5,3.3,15.4,0.0,0.0
2007-01,Detached,,,,,,
2007-01,"$589,400",129.4,1.3,3.3,15.1,0.0,0.0
2007-01,Townhouse,,,,,,
2007-01,"$341,700",130.5,0.9,4.7,16.3,0.0,0.0
2007-01,Apartment,,,,,,
2007-01,"$272,100",136.5,2.0,2.6,15.5,0.0,0.0
2007-02,Residential - All Types,,,,,,
2007-02,"$435,400",132.9,1.4,3.7,14.6,0.0,0.0
2007-02,Detached,,,,,,
2007-02,"$597,100",131.1,1.3,3.7,14.4,0.0,0.0
2007-02,Townhouse,,,,,,
2007-02,"$344,800",131.7,0.9,4.6,15.1,0.0,0.0
2007-02,Apartment,,,,,,
2007-02,"$277,200",139.1,1.9,3.5,15.0,0.0,0.0
2007-03,Residential - All Types,,,,,,
2007-03,"$441,400",134.7,1.4,4.2,13.9,0.0,0.0
2007-03,Detached,,,,,,
2007-03,"$605,000",132.8,1.3,4.1,13.7,0.0,0.0
2007-03,Townhouse,,,,,,
2007-03,"$347,900",132.8,0.8,4.5,13.9,0.0,0.0
2007-03,Apartment,,,,,,
2007-03,"$282,000",141.5,1.7,4.4,14.5,0.0,0.0
2007-04,Residential - All Types,,,,,,
2007-04,"$448,400",136.9,1.6,5.9,13.3,0.0,0.0
2007-04,Detached,,,,,,
2007-04,"$614,500",134.9,1.6,5.7,13.2,0.0,0.0
2007-04,Townhouse,,,,,,
2007-04,"$351,800",134.3,1.1,5.1,13.0,0.0,0.0
2007-04,Apartment,,,,,,
2007-04,"$287,400",144.2,1.9,6.7,13.8,0.0,0.0
2007-05,Residential - All Types,,,,,,
2007-05,"$454,300",138.7,1.3,7.3,12.6,0.0,0.0
2007-05,Detached,,,,,,
2007-05,"$623,900",136.9,1.5,7.2,12.6,0.0,0.0
2007-05,Townhouse,,,,,,
2007-05,"$355,700",135.8,1.1,5.6,12.0,0.0,0.0
2007-05,Apartment,,,,,,
2007-05,"$289,800",145.4,0.8,8.2,12.5,0.0,0.0
2007-06,Residential - All Types,,,,,,
2007-06,"$460,900",140.7,1.4,8.9,12.0,0.0,0.0
2007-06,Detached,,,,,,
2007-06,"$633,600",139.1,1.6,8.9,12.1,0.0,0.0
2007-06,Townhouse,,,,,,
2007-06,"$359,600",137.3,1.1,6.2,11.1,0.0,0.0
2007-06,Apartment,,,,,,
2007-06,"$293,700",147.4,1.4,10.2,12.3,0.0,0.0
2007-07,Residential - All Types,,,,,,
2007-07,"$464,100",141.7,0.7,8.1,11.7,0.0,0.0
2007-07,Detached,,,,,,
2007-07,"$637,700",140.0,0.6,8.2,11.7,0.0,0.0
2007-07,Townhouse,,,,,,
2007-07,"$361,700",138.1,0.6,5.8,10.7,0.0,0.0
2007-07,Apartment,,,,,,
2007-07,"$296,300",148.7,0.9,8.9,11.7,0.0,0.0
2007-08,Residential - All Types,,,,,,
2007-08,"$467,400",142.7,0.7,7.4,11.4,0.0,0.0
2007-08,Detached,,,,,,
2007-08,"$641,800",140.9,0.6,7.5,11.5,0.0,0.0
2007-08,Townhouse,,,,,,
2007-08,"$363,800",138.9,0.6,5.5,10.3,0.0,0.0
2007-08,Apartment,,,,,,
2007-08,"$299,300",150.2,1.0,8.0,11.8,0.0,0.0
2007-09,Residential - All Types,,,,,,
2007-09,"$470,700",143.7,0.7,6.7,11.1,0.0,0.0
2007-09,Detached,,,,,,
2007-09,"$645,900",141.8,0.6,6.8,11.1,0.0,0.0
2007-09,Townhouse,,,,,,
2007-09,"$365,900",139.7,0.6,5.2,9.9,0.0,0.0
2007-09,Apartment,,,,,,
2007-09,"$301,900",151.5,0.9,7.1,11.8,0.0,0.0
2007-10,Residential - All Types,,,,,,
2007-10,"$471,800",144.0,0.2,5.2,11.4,0.0,0.0
2007-10,Detached,,,,,,
2007-10,"$647,600",142.1,0.2,5.3,11.4,0.0,0.0
2007-10,Townhouse,,,,,,
2007-10,"$367,600",140.4,0.5,4.5,9.9,0.0,0.0
2007-10,Apartment,,,,,,
2007-10,"$302,100",151.6,0.1,5.1,12.2,0.0,0.0
2007-11,Residential - All Types,,,,,,
2007-11,"$473,400",144.5,0.3,4.2,11.8,0.0,0.0
2007-11,Detached,,,,,,
2007-11,"$648,900",142.4,0.2,4.0,11.5,0.0,0.0
2007-11,Townhouse,,,,,,
2007-11,"$369,300",141.0,0.4,3.8,9.6,0.0,0.0
2007-11,Apartment,,,,,,
2007-11,"$304,100",152.6,0.7,5.0,13.5,0.0,0.0
2007-12,Residential - All Types,,,,,,
2007-12,"$475,800",145.2,0.5,3.2,12.4,0.0,0.0
2007-12,Detached,,,,,,
2007-12,"$650,700",142.8,0.3,2.7,11.8,0.0,0.0
2007-12,Townhouse,,,,,,
2007-12,"$371,000",141.7,0.5,3.2,9.6,0.0,0.0
2007-12,Apartment,,,,,,
2007-12,"$307,600",154.3,1.1,4.7,15.3,0.0,0.0
2008-01,Residential - All Types,,,,,,
2008-01,"$481,100",146.9,1.2,3.7,12.1,46.9,0.0
2008-01,Detached,,,,,,
2008-01,"$658,300",144.5,1.2,3.2,11.7,44.5,0.0
2008-01,Townhouse,,,,,,
2008-01,"$375,100",143.2,1.1,3.7,9.7,43.2,0.0
2008-01,Apartment,,,,,,
2008-01,"$311,400",156.2,1.2,5.0,14.4,56.2,0.0
2008-02,Residential - All Types,,,,,,
2008-02,"$485,900",148.3,1.0,3.9,11.6,47.0,0.0
2008-02,Detached,,,,,,
2008-02,"$667,000",146.4,1.3,3.9,11.7,45.2,0.0
2008-02,Townhouse,,,,,,
2008-02,"$379,500",144.9,1.2,4.3,10.0,43.8,0.0
2008-02,Apartment,,,,,,
2008-02,"$312,800",156.9,0.4,4.5,12.8,54.7,0.0
2008-03,Residential - All Types,,,,,,
2008-03,"$491,600",150.1,1.2,4.5,11.4,47.2,0.0
2008-03,Detached,,,,,,
2008-03,"$675,400",148.2,1.2,4.5,11.6,45.9,0.0
2008-03,Townhouse,,,,,,
2008-03,"$384,000",146.6,1.2,4.9,10.4,44.3,0.0
2008-03,Apartment,,,,,,
2008-03,"$316,900",159.0,1.3,5.0,12.4,53.6,0.0
2008-04,Residential - All Types,,,,,,
2008-04,"$492,600",150.4,0.2,4.4,9.9,46.2,0.0
2008-04,Detached,,,,,,
2008-04,"$676,700",148.5,0.2,4.5,10.1,45.0,0.0
2008-04,Townhouse,,,,,,
2008-04,"$385,200",147.1,0.3,4.8,9.5,43.7,0.0
2008-04,Apartment,,,,,,
2008-04,"$317,400",159.3,0.2,5.1,10.5,52.4,0.0
2008-05,Residential - All Types,,,,,,
2008-05,"$492,800",150.4,0.0,4.1,8.4,44.9,0.0
2008-05,Detached,,,,,,
2008-05,"$678,800",149.0,0.3,4.6,8.8,44.4,0.0
2008-05,Townhouse,,,,,,
2008-05,"$386,400",147.5,0.3,4.6,8.6,42.9,0.0
2008-05,Apartment,,,,,,
2008-05,"$316,800",159.0,-0.2,4.2,9.4,50.1,0.0
2008-06,Residential - All Types,,,,,,
2008-06,"$492,900",150.5,0.1,3.7,7.0,43.6,0.0
2008-06,Detached,,,,,,
2008-06,"$680,500",149.4,0.3,4.6,7.4,43.7,0.0
2008-06,Townhouse,,,,,,
2008-06,"$387,700",148.0,0.3,4.4,7.8,42.3,0.0
2008-06,Apartment,,,,,,
2008-06,"$315,700",158.4,-0.4,2.7,7.5,47.1,0.0
2008-07,Residential - All Types,,,,,,
2008-07,"$485,100",148.1,-1.6,0.8,4.5,39.6,0.0
2008-07,Detached,,,,,,
2008-07,"$669,400",146.9,-1.7,1.7,4.9,39.6,0.0
2008-07,Townhouse,,,,,,
2008-07,"$384,000",146.6,-0.9,2.4,6.2,39.2,0.0
2008-07,Apartment,,,,,,
2008-07,"$310,500",155.8,-1.6,-0.3,4.8,43.1,0.0
2008-08,Residential - All Types,,,,,,
2008-08,"$477,800",145.8,-1.6,-1.7,2.2,36.0,0.0
2008-08,Detached,,,,,,
2008-08,"$658,600",144.6,-1.6,-1.2,2.6,35.8,0.0
2008-08,Townhouse,,,,,,
2008-08,"$380,600",145.3,-0.9,0.3,4.6,36.3,0.0
2008-08,Apartment,,,,,,
2008-08,"$307,300",154.2,-1.0,-1.7,2.7,40.6,0.0
2008-09,Residential - All Types,,,,,,
2008-09,"$471,000",143.8,-1.4,-4.2,0.1,31.8,0.0
2008-09,Detached,,,,,,
2008-09,"$648,100",142.3,-1.6,-4.0,0.4,31.9,0.0
2008-09,Townhouse,,,,,,
2008-09,"$377,400",144.1,-0.8,-1.7,3.1,33.5,0.0
2008-09,Apartment,,,,,,
2008-09,"$304,100",152.6,-1.0,-4.0,0.7,34.4,0.0
2008-10,Residential - All Types,,,,,,
2008-10,"$458,000",139.8,-2.8,-7.0,-2.9,27.4,0.0
2008-10,Detached,,,,,,
2008-10,"$632,300",138.8,-2.5,-6.5,-2.3,27.8,0.0
2008-10,Townhouse,,,,,,
2008-10,"$368,700",140.8,-2.3,-4.3,0.3,29.7,0.0
2008-10,Apartment,,,,,,
2008-10,"$293,400",147.2,-3.5,-7.6,-2.9,29.7,0.0
2008-11,Residential - All Types,,,,,,
2008-11,"$446,000",136.1,-2.6,-9.5,-5.8,23.3,0.0
2008-11,Detached,,,,,,
2008-11,"$617,100",135.4,-2.4,-9.1,-4.9,23.7,0.0
2008-11,Townhouse,,,,,,
2008-11,"$360,500",137.6,-2.3,-6.7,-2.4,25.9,0.0
2008-11,Apartment,,,,,,
2008-11,"$283,600",142.3,-3.3,-10.5,-6.7,24.9,0.0
2008-12,Residential - All Types,,,,,,
2008-12,"$435,400",132.9,-2.4,-11.7,-8.5,19.5,0.0
2008-12,Detached,,,,,,
2008-12,"$602,400",132.2,-2.4,-11.5,-7.4,20.0,0.0
2008-12,Townhouse,,,,,,
2008-12,"$352,900",134.7,-2.1,-9.0,-4.9,22.5,0.0
2008-12,Apartment,,,,,,
2008-12,"$276,600",138.8,-2.5,-12.4,-10.0,20.9,0.0
2009-01,Residential - All Types,,,,,,
2009-01,"$433,300",132.3,-0.5,-10.7,-9.9,16.5,0.0
2009-01,Detached,,,,,,
2009-01,"$599,100",131.5,-0.5,-10.5,-9.0,17.0,0.0
2009-01,Townhouse,,,,,,
2009-01,"$350,800",133.9,-0.6,-8.7,-6.5,19.3,0.0
2009-01,Apartment,,,,,,
2009-01,"$276,300",138.6,-0.1,-11.0,-11.3,17.3,0.0
2009-02,Residential - All Types,,,,,,
2009-02,"$431,600",131.7,-0.5,-9.7,-11.2,13.5,0.0
2009-02,Detached,,,,,,
2009-02,"$596,500",130.9,-0.5,-9.5,-10.6,14.2,0.0
2009-02,Townhouse,,,,,,
2009-02,"$348,900",133.2,-0.5,-8.3,-8.1,16.4,0.0
2009-02,Apartment,,,,,,
2009-02,"$275,700",138.3,-0.2,-10.3,-11.9,14.3,0.0
2009-03,Residential - All Types,,,,,,
2009-03,"$430,000",131.3,-0.3,-8.7,-12.5,11.0,0.0
2009-03,Detached,,,,,,
2009-03,"$594,200",130.4,-0.4,-8.4,-12.0,11.6,0.0
2009-03,Townhouse,,,,,,
2009-03,"$347,300",132.6,-0.5,-8.0,-9.5,13.7,0.0
2009-03,Apartment,,,,,,
2009-03,"$275,700",138.3,0.0,-9.4,-13.0,11.9,0.0
2009-04,Residential - All Types,,,,,,
2009-04,"$435,700",133.0,1.3,-4.9,-11.6,10.1,0.0
2009-04,Detached,,,,,,
2009-04,"$602,900",132.3,1.5,-4.7,-10.9,11.0,0.0
2009-04,Townhouse,,,,,,
2009-04,"$350,000",133.6,0.8,-5.1,-9.2,12.4,0.0
2009-04,Apartment,,,,,,
2009-04,"$280,300",140.6,1.7,-4.5,-11.7,11.0,0.0
2009-05,Residential - All Types,,,,,,
2009-05,"$441,900",134.9,1.4,-0.9,-10.3,9.5,0.0
2009-05,Detached,,,,,,
2009-05,"$611,700",134.3,1.5,-0.8,-9.9,10.4,0.0
2009-05,Townhouse,,,,,,
2009-05,"$352,400",134.6,0.7,-2.2,-8.7,11.1,0.0
2009-05,Apartment,,,,,,
2009-05,"$285,900",143.5,2.1,0.8,-9.7,11.0,0.0
2009-06,Residential - All Types,,,,,,
2009-06,"$448,100",136.8,1.4,2.9,-9.1,8.9,0.0
2009-06,Detached,,,,,,
2009-06,"$619,400",136.0,1.3,2.9,-9.0,9.6,0.0
2009-06,Townhouse,,,,,,
2009-06,"$355,100",135.6,0.7,0.7,-8.4,9.7,0.0
2009-06,Apartment,,,,,,
2009-06,"$292,100",146.6,2.2,5.6,-7.4,11.7,0.0
2009-07,Residential - All Types,,,,,,
2009-07,"$456,500",139.3,1.8,5.3,-5.9,9.8,0.0
2009-07,Detached,,,,,,
2009-07,"$632,300",138.8,2.1,5.6,-5.5,10.8,0.0
2009-07,Townhouse,,,,,,
2009-07,"$360,200",137.5,1.4,2.7,-6.2,10.3,0.0
2009-07,Apartment,,,,,,
2009-07,"$296,500",148.8,1.5,7.4,-4.5,11.8,0.0
2009-08,Residential - All Types,,,,,,
2009-08,"$465,100",142.0,1.9,7.8,-2.6,10.9,0.0
2009-08,Detached,,,,,,
2009-08,"$645,700",141.7,2.1,8.3,-2.0,12.1,0.0
2009-08,Townhouse,,,,,,
2009-08,"$365,500",139.6,1.5,4.8,-3.9,10.9,0.0
2009-08,Apartment,,,,,,
2009-08,"$300,900",151.0,1.5,9.2,-2.1,12.4,0.0
2009-09,Residential - All Types,,,,,,
2009-09,"$473,900",144.7,1.9,10.2,0.6,11.9,0.0
2009-09,Detached,,,,,,
2009-09,"$658,600",144.6,2.0,10.9,1.6,13.3,0.0
2009-09,Townhouse,,,,,,
2009-09,"$370,900",141.6,1.4,6.8,-1.7,11.4,0.0
2009-09,Apartment,,,,,,
2009-09,"$306,300",153.7,1.8,11.1,0.7,13.4,0.0
2009-10,Residential - All Types,,,,,,
2009-10,"$478,700",146.1,1.0,9.8,4.5,13.0,0.0
2009-10,Detached,,,,,,
2009-10,"$666,400",146.3,1.2,10.6,5.4,14.7,0.0
2009-10,Townhouse,,,,,,
2009-10,"$374,800",143.1,1.1,7.1,1.6,12.0,0.0
2009-10,Apartment,,,,,,
2009-10,"$308,200",154.6,0.6,10.0,5.0,14.4,0.0
2009-11,Residential - All Types,,,,,,
2009-11,"$484,000",147.7,1.1,9.5,8.5,14.2,0.0
2009-11,Detached,,,,,,
2009-11,"$674,100",148.0,1.2,10.2,9.3,15.9,0.0
2009-11,Townhouse,,,,,,
2009-11,"$378,600",144.6,1.0,7.4,5.1,12.4,0.0
2009-11,Apartment,,,,,,
2009-11,"$311,300",156.2,1.0,8.9,9.8,16.2,0.0
2009-12,Residential - All Types,,,,,,
2009-12,"$489,000",149.3,1.1,9.1,12.3,15.6,0.0
2009-12,Detached,,,,,,
2009-12,"$681,600",149.6,1.1,10.0,13.2,17.1,0.0
2009-12,Townhouse,,,,,,
2009-12,"$382,100",145.9,0.9,7.6,8.3,12.8,0.0
2009-12,Apartment,,,,,,
2009-12,"$314,200",157.7,1.0,7.6,13.6,17.9,0.0
2010-01,Residential - All Types,,,,,,
2010-01,"$497,200",151.8,1.7,9.0,14.7,15.8,51.8
2010-01,Detached,,,,,,
2010-01,"$695,400",152.6,2.0,9.9,16.0,17.9,52.6
2010-01,Townhouse,,,,,,
2010-01,"$386,700",147.7,1.2,7.4,10.3,13.2,47.7
2010-01,Apartment,,,,,,
2010-01,"$317,500",159.3,1.0,7.1,14.9,16.7,59.3
2010-02,Residential - All Types,,,,,,
