Date,Benchmark,Price Index,1 Month +/-,6 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-
2010-02,"$503,900",153.8,1.3,8.3,16.8,15.7,52.4
2010-02,Detached,,,,,,
2010-02,"$706,300",155.0,1.6,9.4,18.4,18.2,53.8
2010-02,Townhouse,,,,,,
2010-02,"$390,700",149.2,1.0,6.9,12.0,13.3,48.0
2010-02,Apartment,,,,,,
2010-02,"$320,200",160.7,0.9,6.4,16.2,15.5,58.5
2010-03,Residential - All Types,,,,,,
2010-03,"$512,700",156.5,1.8,8.2,19.2,16.2,53.4
2010-03,Detached,,,,,,
2010-03,"$720,600",158.2,2.1,9.4,21.3,19.1,55.7
2010-03,Townhouse,,,,,,
2010-03,"$395,700",151.1,1.3,6.7,14.0,13.8,48.7
2010-03,Apartment,,,,,,
2010-03,"$324,000",162.6,1.2,5.8,17.6,14.9,57.1
2010-04,Residential - All Types,,,,,,
2010-04,"$517,500",158.0,1.0,8.1,18.8,15.4,53.5
2010-04,Detached,,,,,,
2010-04,"$728,500",159.9,1.1,9.3,20.9,18.5,56.2
2010-04,Townhouse,,,,,,
2010-04,"$399,000",152.3,0.8,6.4,14.0,13.4,48.7
2010-04,Apartment,,,,,,
2010-04,"$326,400",163.8,0.7,6.0,16.5,13.6,56.7
2010-05,Residential - All Types,,,,,,
2010-05,"$519,000",158.4,0.3,7.2,17.4,14.2,52.6
2010-05,Detached,,,,,,
2010-05,"$731,900",160.6,0.4,8.5,19.6,17.3,55.6
2010-05,Townhouse,,,,,,
2010-05,"$400,100",152.8,0.3,5.7,13.5,12.5,48.1
2010-05,Apartment,,,,,,
2010-05,"$326,300",163.7,-0.1,4.8,14.1,12.6,54.6
2010-06,Residential - All Types,,,,,,
2010-06,"$516,600",157.7,-0.4,5.6,15.3,12.1,50.5
2010-06,Detached,,,,,,
2010-06,"$727,800",159.7,-0.6,6.8,17.4,14.8,53.6
2010-06,Townhouse,,,,,,
2010-06,"$399,600",152.6,-0.1,4.6,12.5,11.1,46.7
2010-06,Apartment,,,,,,
2010-06,"$323,800",162.5,-0.7,3.0,10.8,10.2,50.9
2010-07,Residential - All Types,,,,,,
2010-07,"$513,500",156.7,-0.6,3.2,12.5,10.6,47.7
2010-07,Detached,,,,,,
2010-07,"$725,400",159.2,-0.3,4.3,14.7,13.7,51.3
2010-07,Townhouse,,,,,,
2010-07,"$398,000",152.0,-0.4,2.9,10.5,10.1,44.3
2010-07,Apartment,,,,,,
2010-07,"$318,900",160.0,-1.5,0.4,7.5,7.6,46.9
2010-08,Residential - All Types,,,,,,
2010-08,"$511,700",156.2,-0.3,1.6,10.0,9.5,45.7
2010-08,Detached,,,,,,
2010-08,"$723,000",158.7,-0.3,2.4,12.0,12.6,49.0
2010-08,Townhouse,,,,,,
2010-08,"$395,100",150.9,-0.7,1.1,8.1,8.6,41.6
2010-08,Apartment,,,,,,
2010-08,"$318,300",159.7,-0.2,-0.6,5.8,6.3,45.6
2010-09,Residential - All Types,,,,,,
2010-09,"$510,600",155.9,-0.2,-0.4,7.7,8.5,42.9
2010-09,Detached,,,,,,
2010-09,"$721,800",158.4,-0.2,0.1,9.5,11.7,46.8
2010-09,Townhouse,,,,,,
2010-09,"$392,200",149.8,-0.7,-0.9,5.8,7.2,38.8
2010-09,Apartment,,,,,,
2010-09,"$318,400",159.8,0.1,-1.7,4.0,5.5,40.8
2010-10,Residential - All Types,,,,,,
2010-10,"$511,500",156.1,0.1,-1.2,6.8,8.4,42.3
2010-10,Detached,,,,,,
2010-10,"$723,800",158.9,0.3,-0.6,8.6,11.8,46.3
2010-10,Townhouse,,,,,,
2010-10,"$391,600",149.5,-0.2,-1.8,4.5,6.5,37.7
2010-10,Apartment,,,,,,
2010-10,"$318,100",159.6,-0.1,-2.6,3.2,5.3,40.6
2010-11,Residential - All Types,,,,,,
2010-11,"$514,000",156.9,0.5,-0.9,6.2,8.6,42.1
2010-11,Detached,,,,,,
2010-11,"$727,100",159.6,0.4,-0.6,7.8,12.1,45.8
2010-11,Townhouse,,,,,,
2010-11,"$392,000",149.7,0.1,-2.0,3.5,6.2,37.0
2010-11,Apartment,,,,,,
2010-11,"$319,300",160.2,0.4,-2.1,2.6,5.0,40.6
2010-12,Residential - All Types,,,,,,
2010-12,"$517,900",158.1,0.8,0.3,5.9,8.9,42.2
2010-12,Detached,,,,,,
2010-12,"$733,900",161.1,0.9,0.9,7.7,12.8,46.2
2010-12,Townhouse,,,,,,
2010-12,"$393,500",150.2,0.3,-1.6,2.9,6.0,36.5
2010-12,Apartment,,,,,,
2010-12,"$320,700",160.9,0.4,-1.0,2.0,4.3,40.2
2011-01,Residential - All Types,,,,,,
2011-01,"$527,500",161.0,1.8,2.7,6.1,9.6,41.7
2011-01,Detached,,,,,,
2011-01,"$750,200",164.7,2.2,3.5,7.9,14.0,46.5
2011-01,Townhouse,,,,,,
2011-01,"$396,000",151.2,0.7,-0.5,2.4,5.6,34.8
2011-01,Apartment,,,,,,
2011-01,"$324,400",162.8,1.2,1.8,2.2,4.2,37.7
2011-02,Residential - All Types,,,,,,
2011-02,"$543,000",165.8,3.0,6.1,7.8,11.8,42.9
2011-02,Detached,,,,,,
2011-02,"$776,600",170.5,3.5,7.4,10.0,16.5,48.8
2011-02,Townhouse,,,,,,
2011-02,"$401,200",153.2,1.3,1.5,2.7,5.7,33.9
2011-02,Apartment,,,,,,
2011-02,"$329,800",165.5,1.7,3.6,3.0,5.5,36.8
2011-03,Residential - All Types,,,,,,
2011-03,"$553,400",168.9,1.9,8.3,7.9,12.5,42.8
2011-03,Detached,,,,,,
2011-03,"$793,700",174.2,2.2,10.0,10.1,17.5,49.1
2011-03,Townhouse,,,,,,
2011-03,"$404,800",154.6,0.9,3.2,2.3,5.5,32.6
2011-03,Apartment,,,,,,
2011-03,"$333,000",167.1,1.0,4.6,2.8,5.1,35.2
2011-04,Residential - All Types,,,,,,
2011-04,"$564,600",172.3,2.0,10.4,9.1,14.6,42.6
2011-04,Detached,,,,,,
2011-04,"$813,400",178.5,2.5,12.3,11.6,20.2,49.7
2011-04,Townhouse,,,,,,
2011-04,"$409,300",156.3,1.1,4.5,2.6,6.3,31.5
2011-04,Apartment,,,,,,
2011-04,"$334,700",167.9,0.5,5.2,2.5,5.4,32.5
2011-05,Residential - All Types,,,,,,
2011-05,"$574,400",175.3,1.7,11.7,10.7,16.6,42.3
2011-05,Detached,,,,,,
2011-05,"$830,700",182.3,2.1,14.2,13.5,22.3,49.9
2011-05,Townhouse,,,,,,
2011-05,"$411,500",157.1,0.5,4.9,2.8,6.5,29.6
2011-05,Apartment,,,,,,
2011-05,"$336,300",168.7,0.5,5.3,3.1,6.1,30.5
2011-06,Residential - All Types,,,,,,
2011-06,"$579,700",177.0,1.0,12.0,12.2,17.6,40.9
2011-06,Detached,,,,,,
2011-06,"$841,400",184.7,1.3,14.6,15.7,23.6,48.8
2011-06,Townhouse,,,,,,
2011-06,"$410,500",156.7,-0.3,4.3,2.7,5.9,26.8
2011-06,Apartment,,,,,,
2011-06,"$335,700",168.4,-0.2,4.7,3.6,6.3,28.3
2011-07,Residential - All Types,,,,,,
2011-07,"$584,500",178.4,0.8,10.8,13.8,20.5,40.6
2011-07,Detached,,,,,,
2011-07,"$850,600",186.7,1.1,13.4,17.3,27.1,49.0
2011-07,Townhouse,,,,,,
2011-07,"$412,600",157.5,0.5,4.2,3.6,7.4,26.3
2011-07,Apartment,,,,,,
2011-07,"$334,800",168.0,-0.2,3.2,5.0,7.8,26.2
2011-08,Residential - All Types,,,,,,
2011-08,"$587,700",179.4,0.6,8.2,14.9,23.0,40.0
2011-08,Detached,,,,,,
2011-08,"$855,300",187.7,0.5,10.1,18.3,29.8,48.5
2011-08,Townhouse,,,,,,
2011-08,"$415,500",158.6,0.7,3.5,5.1,9.2,26.0
2011-08,Apartment,,,,,,
2011-08,"$334,400",167.8,-0.1,1.4,5.1,8.8,24.9
2011-09,Residential - All Types,,,,,,
2011-09,"$585,900",178.8,-0.3,5.9,14.7,24.3,38.3
2011-09,Detached,,,,,,
2011-09,"$852,300",187.1,-0.3,7.4,18.1,31.5,46.6
2011-09,Townhouse,,,,,,
2011-09,"$413,400",157.8,-0.5,2.1,5.3,9.5,24.2
2011-09,Apartment,,,,,,
2011-09,"$332,900",167.0,-0.5,-0.1,4.5,9.4,23.2
2011-10,Residential - All Types,,,,,,
2011-10,"$585,300",178.7,-0.1,3.7,14.5,27.8,38.2
2011-10,Detached,,,,,,
2011-10,"$852,200",187.1,0.0,4.8,17.7,34.8,46.6
2011-10,Townhouse,,,,,,
2011-10,"$414,100",158.1,0.2,1.2,5.8,12.3,23.7
2011-10,Apartment,,,,,,
2011-10,"$330,200",165.7,-0.8,-1.3,3.8,12.6,22.6
2011-11,Residential - All Types,,,,,,
2011-11,"$585,100",178.6,-0.1,1.9,13.8,31.2,38.1
2011-11,Detached,,,,,,
2011-11,"$851,500",186.9,-0.1,2.5,17.1,38.0,46.4
2011-11,Townhouse,,,,,,
2011-11,"$412,200",157.4,-0.4,0.2,5.1,14.4,22.4
2011-11,Apartment,,,,,,
2011-11,"$331,800",166.5,0.5,-1.3,3.9,17.0,23.9
2011-12,Residential - All Types,,,,,,
2011-12,"$582,100",177.7,-0.5,0.4,12.4,33.7,37.5
2011-12,Detached,,,,,,
2011-12,"$846,700",185.8,-0.6,0.6,15.3,40.5,45.5
2011-12,Townhouse,,,,,,
2011-12,"$407,600",155.6,-1.1,-0.7,3.6,15.5,20.3
2011-12,Apartment,,,,,,
2011-12,"$331,600",166.4,-0.1,-1.2,3.4,19.9,24.4
2012-01,Residential - All Types,,,,,,
2012-01,"$584,500",178.4,0.4,0.0,10.8,34.8,36.1
2012-01,Detached,,,,,,
2012-01,"$850,700",186.7,0.5,0.0,13.4,42.0,44.3
2012-01,Townhouse,,,,,,
2012-01,"$406,800",155.3,-0.2,-1.4,2.7,16.0,19.0
2012-01,Apartment,,,,,,
2012-01,"$332,700",166.9,0.3,-0.7,2.5,20.4,22.3
2012-02,Residential - All Types,,,,,,
2012-02,"$595,100",181.7,1.8,1.3,9.6,38.0,36.7
2012-02,Detached,,,,,,
2012-02,"$870,300",191.0,2.3,1.8,12.0,45.9,45.7
2012-02,Townhouse,,,,,,
2012-02,"$411,100",157.0,1.1,-1.0,2.5,17.9,19.2
2012-02,Apartment,,,,,,
2012-02,"$334,700",167.9,0.6,0.1,1.5,21.4,20.7
2012-03,Residential - All Types,,,,,,
2012-03,"$599,700",183.1,0.8,2.4,8.4,39.5,35.9
2012-03,Detached,,,,,,
2012-03,"$875,800",192.2,0.6,2.7,10.3,47.4,44.7
2012-03,Townhouse,,,,,,
2012-03,"$416,100",158.9,1.2,0.7,2.8,19.8,19.7
2012-03,Apartment,,,,,,
2012-03,"$337,200",169.2,0.8,1.3,1.3,22.3,19.6
2012-04,Residential - All Types,,,,,,
2012-04,"$602,000",183.8,0.4,2.9,6.7,38.2,34.3
2012-04,Detached,,,,,,
2012-04,"$878,100",192.7,0.3,3.0,8.0,45.7,42.8
2012-04,Townhouse,,,,,,
2012-04,"$418,400",159.8,0.6,1.1,2.2,19.6,19.0
2012-04,Apartment,,,,,,
2012-04,"$338,400",169.8,0.4,2.5,1.1,20.8,17.8
2012-05,Residential - All Types,,,,,,
2012-05,"$598,400",182.7,-0.6,2.3,4.2,35.4,31.7
2012-05,Detached,,,,,,
2012-05,"$871,300",191.2,-0.8,2.3,4.9,42.4,39.7
2012-05,Townhouse,,,,,,
2012-05,"$416,900",159.2,-0.4,1.1,1.3,18.3,17.2
2012-05,Apartment,,,,,,
2012-05,"$337,300",169.2,-0.4,1.6,0.3,17.9,16.4
2012-06,Residential - All Types,,,,,,
2012-06,"$594,400",181.4,-0.7,2.1,2.5,32.6,28.9
2012-06,Detached,,,,,,
2012-06,"$864,300",189.7,-0.8,2.1,2.7,39.5,36.4
2012-06,Townhouse,,,,,,
2012-06,"$414,400",158.2,-0.6,1.7,1.0,16.7,15.2
2012-06,Apartment,,,,,,
2012-06,"$335,700",168.4,-0.5,1.2,0.0,14.9,14.2
2012-07,Residential - All Types,,,,,,
2012-07,"$586,900",179.2,-1.2,0.4,0.4,28.6,26.5
2012-07,Detached,,,,,,
2012-07,"$854,700",187.6,-1.1,0.5,0.5,35.2,34.0
2012-07,Townhouse,,,,,,
2012-07,"$409,200",156.2,-1.3,0.6,-0.8,13.6,13.1
2012-07,Apartment,,,,,,
2012-07,"$330,800",166.0,-1.4,-0.5,-1.2,11.6,11.6
2012-08,Residential - All Types,,,,,,
2012-08,"$583,800",178.2,-0.6,-1.9,-0.7,25.5,24.9
2012-08,Detached,,,,,,
2012-08,"$849,400",186.4,-0.6,-2.4,-0.7,31.5,32.3
2012-08,Townhouse,,,,,,
2012-08,"$406,500",155.2,-0.6,-1.1,-2.1,11.2,11.7
2012-08,Apartment,,,,,,
2012-08,"$330,600",165.9,-0.1,-1.2,-1.1,9.9,10.5
2012-09,Residential - All Types,,,,,,
2012-09,"$580,500",177.2,-0.6,-3.2,-0.9,22.5,23.3
2012-09,Detached,,,,,,
2012-09,"$845,000",185.5,-0.5,-3.5,-0.9,28.3,30.8
2012-09,Townhouse,,,,,,
2012-09,"$403,300",154.0,-0.8,-3.1,-2.4,8.8,10.2
2012-09,Apartment,,,,,,
2012-09,"$327,700",164.4,-0.9,-2.8,-1.6,7.0,8.5
2012-10,Residential - All Types,,,,,,
2012-10,"$576,700",176.0,-0.7,-4.2,-1.5,20.5,22.2
2012-10,Detached,,,,,,
2012-10,"$837,200",183.8,-0.9,-4.6,-1.8,25.6,29.3
2012-10,Townhouse,,,,,,
2012-10,"$403,200",154.0,0.0,-3.6,-2.6,7.6,9.7
2012-10,Apartment,,,,,,
2012-10,"$325,600",163.4,-0.6,-3.8,-1.4,5.7,7.8
2012-11,Residential - All Types,,,,,,
2012-11,"$571,700",174.5,-0.9,-4.5,-2.3,18.1,20.8
2012-11,Detached,,,,,,
2012-11,"$828,200",181.8,-1.1,-4.9,-2.7,22.8,27.7
2012-11,Townhouse,,,,,,
2012-11,"$402,700",153.8,-0.1,-3.4,-2.3,6.4,9.1
2012-11,Apartment,,,,,,
2012-11,"$322,600",161.9,-0.9,-4.3,-2.8,3.6,6.1
2012-12,Residential - All Types,,,,,,
2012-12,"$568,100",173.4,-0.6,-4.4,-2.4,16.1,19.4
2012-12,Detached,,,,,,
2012-12,"$820,400",180.1,-0.9,-5.1,-3.1,20.4,26.1
2012-12,Townhouse,,,,,,
2012-12,"$401,900",153.5,-0.2,-3.0,-1.3,5.2,8.3
2012-12,Apartment,,,,,,
2012-12,"$321,600",161.4,-0.3,-4.2,-3.0,2.3,4.6
2013-01,Residential - All Types,,,,,,
2013-01,"$567,700",173.3,-0.1,-3.3,-2.9,14.2,18.0
2013-01,Detached,,,,,,
2013-01,"$818,800",179.7,-0.2,-4.2,-3.7,17.8,24.4
2013-01,Townhouse,,,,,,
2013-01,"$402,400",153.6,0.1,-1.7,-1.1,4.0,7.3
2013-01,Apartment,,,,,,
2013-01,"$321,600",161.4,0.0,-2.8,-3.3,1.3,3.3
2013-02,Residential - All Types,,,,,,
2013-02,"$576,300",175.9,1.5,-1.3,-3.2,14.4,18.6
2013-02,Detached,,,,,,
2013-02,"$831,700",182.6,1.6,-2.0,-4.4,17.8,24.7
2013-02,Townhouse,,,,,,
2013-02,"$407,100",155.4,1.2,0.1,-1.0,4.2,7.2
2013-02,Apartment,,,,,,
2013-02,"$327,100",164.1,1.7,-1.1,-2.3,2.1,4.6
2013-03,Residential - All Types,,,,,,
2013-03,"$578,300",176.5,0.3,-0.4,-3.6,12.8,17.6
2013-03,Detached,,,,,,
2013-03,"$835,000",183.3,0.4,-1.2,-4.6,15.9,23.7
2013-03,Townhouse,,,,,,
2013-03,"$406,000",155.0,-0.3,0.6,-2.5,2.6,5.7
2013-03,Apartment,,,,,,
2013-03,"$329,300",165.2,0.7,0.5,-2.4,1.6,3.9
2013-04,Residential - All Types,,,,,,
2013-04,"$581,500",177.5,0.6,0.9,-3.4,12.3,18.0
2013-04,Detached,,,,,,
2013-04,"$842,900",185.0,0.9,0.7,-4.0,15.7,24.6
2013-04,Townhouse,,,,,,
2013-04,"$403,400",154.0,-0.6,0.0,-3.6,1.1,4.7
2013-04,Apartment,,,,,,
2013-04,"$328,400",164.8,-0.2,0.9,-2.9,0.6,3.5
2013-05,Residential - All Types,,,,,,
2013-05,"$584,000",178.3,0.5,2.2,-2.4,12.6,18.6
2013-05,Detached,,,,,,
2013-05,"$844,000",185.3,0.2,1.9,-3.1,15.4,24.4
2013-05,Townhouse,,,,,,
2013-05,"$407,300",155.5,1.0,1.1,-2.3,1.8,5.4
2013-05,Apartment,,,,,,
2013-05,"$330,800",166.0,0.7,2.5,-1.9,1.4,4.4
2013-06,Residential - All Types,,,,,,
2013-06,"$585,300",178.7,0.2,3.1,-1.5,13.3,18.7
2013-06,Detached,,,,,,
2013-06,"$845,500",185.6,0.2,3.1,-2.2,16.2,24.2
2013-06,Townhouse,,,,,,
2013-06,"$406,200",155.1,-0.3,1.0,-2.0,1.6,4.8
2013-06,Apartment,,,,,,
2013-06,"$331,400",166.3,0.2,3.0,-1.2,2.3,5.0
2013-07,Residential - All Types,,,,,,
2013-07,"$587,200",179.2,0.3,3.4,0.0,14.4,21.0
2013-07,Detached,,,,,,
2013-07,"$848,200",186.2,0.3,3.6,-0.7,17.0,26.8
2013-07,Townhouse,,,,,,
2013-07,"$406,700",155.3,0.1,1.1,-0.6,2.2,5.9
2013-07,Apartment,,,,,,
2013-07,"$333,000",167.1,0.5,3.5,0.7,4.4,7.3
2013-08,Residential - All Types,,,,,,
2013-08,"$588,100",179.5,0.2,2.0,0.7,14.9,23.1
2013-08,Detached,,,,,,
2013-08,"$849,100",186.4,0.1,2.1,0.0,17.5,28.9
2013-08,Townhouse,,,,,,
2013-08,"$407,100",155.4,0.1,0.0,0.1,3.0,7.0
2013-08,Apartment,,,,,,
2013-08,"$333,400",167.3,0.1,2.0,0.8,4.8,8.5
2013-09,Residential - All Types,,,,,,
2013-09,"$589,700",180.0,0.3,2.0,1.6,15.5,25.2
2013-09,Detached,,,,,,
2013-09,"$851,500",186.9,0.3,2.0,0.8,18.0,31.3
2013-09,Townhouse,,,,,,
2013-09,"$406,900",155.4,0.0,0.3,0.9,3.7,7.8
2013-09,Apartment,,,,,,
2013-09,"$335,200",168.2,0.5,1.8,2.3,5.3,10.2
2013-10,Residential - All Types,,,,,,
2013-10,"$589,500",179.9,-0.1,1.4,2.2,15.2,28.7
2013-10,Detached,,,,,,
2013-10,"$854,900",187.6,0.4,1.4,2.1,18.1,35.2
2013-10,Townhouse,,,,,,
2013-10,"$407,800",155.7,0.2,1.1,1.1,4.1,10.6
2013-10,Apartment,,,,,,
2013-10,"$329,200",165.2,-1.8,0.2,1.1,3.5,12.2
2013-11,Residential - All Types,,,,,,
2013-11,"$591,500",180.6,0.4,1.3,3.5,15.1,32.7
2013-11,Detached,,,,,,
2013-11,"$857,600",188.2,0.3,1.6,3.5,17.9,39.0
2013-11,Townhouse,,,,,,
2013-11,"$407,600",155.6,-0.1,0.1,1.2,3.9,13.1
2013-11,Apartment,,,,,,
2013-11,"$332,200",166.7,0.9,0.4,3.0,4.1,17.1
2013-12,Residential - All Types,,,,,,
2013-12,"$591,400",180.5,-0.1,1.0,4.1,14.2,35.8
2013-12,Detached,,,,,,
2013-12,"$859,800",188.7,0.3,1.7,4.8,17.1,42.7
2013-12,Townhouse,,,,,,
2013-12,"$406,700",155.3,-0.2,0.1,1.2,3.4,15.3
2013-12,Apartment,,,,,,
2013-12,"$328,900",165.0,-1.0,-0.8,2.2,2.5,18.9
2014-01,Residential - All Types,,,,,,
2014-01,"$596,500",182.1,0.9,1.6,5.1,13.1,37.6
2014-01,Detached,,,,,,
2014-01,"$867,200",190.3,0.8,2.2,5.9,15.5,44.7
2014-01,Townhouse,,,,,,
2014-01,"$407,300",155.5,0.1,0.1,1.2,2.8,16.1
2014-01,Apartment,,,,,,
2014-01,"$332,900",167.0,1.2,-0.1,3.5,2.6,20.5
2014-02,Residential - All Types,,,,,,
2014-02,"$601,800",183.7,0.9,2.3,4.4,10.8,39.5
2014-02,Detached,,,,,,
2014-02,"$874,300",191.9,0.8,3.0,5.1,12.6,46.6
2014-02,Townhouse,,,,,,
2014-02,"$412,000",157.3,1.2,1.2,1.2,2.7,18.1
2014-02,Apartment,,,,,,
2014-02,"$337,100",169.1,1.3,1.1,3.0,2.2,22.3
2014-03,Residential - All Types,,,,,,
2014-03,"$606,300",185.1,0.8,2.8,4.9,9.6,41.0
2014-03,Detached,,,,,,
2014-03,"$882,200",193.6,0.9,3.6,5.6,11.1,48.5
2014-03,Townhouse,,,,,,
2014-03,"$413,400",157.8,0.3,1.5,1.8,2.1,19.0
2014-03,Apartment,,,,,,
2014-03,"$338,700",169.9,0.5,1.0,2.8,1.7,22.8
2014-04,Residential - All Types,,,,,,
2014-04,"$608,000",185.6,0.3,3.2,4.6,7.7,39.5
2014-04,Detached,,,,,,
2014-04,"$884,800",194.2,0.3,3.5,5.0,8.8,46.8
2014-04,Townhouse,,,,,,
2014-04,"$415,400",158.6,0.5,1.9,3.0,1.5,18.7
2014-04,Apartment,,,,,,
2014-04,"$340,400",170.8,0.5,3.4,3.6,1.7,21.5
2014-05,Residential - All Types,,,,,,
2014-05,"$609,900",186.2,0.3,3.1,4.4,6.2,38.0
2014-05,Detached,,,,,,
2014-05,"$885,700",194.4,0.1,3.3,4.9,6.6,44.8
2014-05,Townhouse,,,,,,
2014-05,"$418,100",159.6,0.6,2.6,2.6,1.6,18.6
2014-05,Apartment,,,,,,
2014-05,"$343,100",172.2,0.8,3.3,3.7,2.1,20.0
2014-06,Residential - All Types,,,,,,
2014-06,"$610,900",186.5,0.2,3.3,4.4,5.4,36.3
2014-06,Detached,,,,,,
2014-06,"$888,800",195.1,0.4,3.4,5.1,5.6,43.5
2014-06,Townhouse,,,,,,
2014-06,"$419,300",160.1,0.3,3.1,3.2,2.2,18.1
2014-06,Apartment,,,,,,
2014-06,"$341,400",171.3,-0.5,3.8,3.0,1.7,16.8
2014-07,Residential - All Types,,,,,,
2014-07,"$611,900",186.8,0.2,2.6,4.2,4.7,34.1
2014-07,Detached,,,,,,
2014-07,"$892,200",195.8,0.4,2.9,5.2,4.9,41.1
2014-07,Townhouse,,,,,,
2014-07,"$419,300",160.1,0.0,3.0,3.1,1.7,16.4
2014-07,Apartment,,,,,,
2014-07,"$340,000",170.6,-0.4,2.2,2.1,1.5,14.7
2014-08,Residential - All Types,,,,,,
2014-08,"$611,500",186.7,-0.1,1.6,4.0,4.1,31.5
2014-08,Detached,,,,,,
2014-08,"$889,900",195.3,-0.3,1.8,4.8,4.0,37.8
2014-08,Townhouse,,,,,,
2014-08,"$419,400",160.1,0.0,1.8,3.0,0.9,14.7
2014-08,Apartment,,,,,,
2014-08,"$342,400",171.8,0.7,1.6,2.7,2.4,13.8
2014-09,Residential - All Types,,,,,,
2014-09,"$615,400",187.9,0.6,1.5,4.4,5.1,29.9
2014-09,Detached,,,,,,
2014-09,"$897,400",197.0,0.9,1.8,5.4,5.3,36.2
2014-09,Townhouse,,,,,,
2014-09,"$420,800",160.7,0.4,1.8,3.4,1.8,13.5
2014-09,Apartment,,,,,,
2014-09,"$342,400",171.8,0.0,1.1,2.1,2.9,11.8
2014-10,Residential - All Types,,,,,,
2014-10,"$618,200",188.7,0.4,1.7,4.9,5.6,29.2
2014-10,Detached,,,,,,
2014-10,"$902,700",198.1,0.6,2.0,5.6,5.9,35.4
2014-10,Townhouse,,,,,,
2014-10,"$421,700",161.0,0.2,1.5,3.4,1.8,12.5
2014-10,Apartment,,,,,,
2014-10,"$343,500",172.4,0.3,0.9,4.4,4.0,11.5
2014-11,Residential - All Types,,,,,,
2014-11,"$621,800",189.8,0.6,1.9,5.1,6.3,28.5
2014-11,Detached,,,,,,
2014-11,"$908,400",199.4,0.7,2.6,6.0,6.7,34.7
2014-11,Townhouse,,,,,,
2014-11,"$421,700",161.0,0.0,0.9,3.5,2.3,11.3
2014-11,Apartment,,,,,,
2014-11,"$345,200",173.2,0.5,0.6,3.9,4.0,10.9
2014-12,Residential - All Types,,,,,,
2014-12,"$623,700",190.4,0.3,2.1,5.5,7.1,27.5
2014-12,Detached,,,,,,
2014-12,"$914,800",200.8,0.7,2.9,6.4,8.1,34.2
2014-12,Townhouse,,,,,,
2014-12,"$420,000",160.4,-0.4,0.2,3.3,3.1,9.9
2014-12,Apartment,,,,,,
2014-12,"$343,300",172.3,-0.5,0.6,4.4,3.5,9.3
2015-01,Residential - All Types,,,,,,
2015-01,"$632,900",193.2,1.5,3.4,6.1,8.3,27.3
2015-01,Detached,,,,,,
2015-01,"$930,900",204.3,1.7,4.3,7.4,9.4,33.9
2015-01,Townhouse,,,,,,
2015-01,"$423,500",161.7,0.8,1.0,4.0,4.1,9.5
2015-01,Apartment,,,,,,
2015-01,"$346,000",173.6,0.8,1.8,4.0,4.0,9.0
2015-02,Residential - All Types,,,,,,
2015-02,"$644,600",196.8,1.9,5.4,7.1,8.3,28.0
2015-02,Detached,,,,,,
2015-02,"$951,500",208.8,2.2,6.9,8.8,9.3,34.7
2015-02,Townhouse,,,,,,
2015-02,"$427,700",163.3,1.0,2.0,3.8,4.0,9.5
2015-02,Apartment,,,,,,
2015-02,"$349,700",175.5,1.1,2.2,3.8,4.5,9.2
